"","Condition","Epoch","Hemisphere","subID","Skill","X","Handedness","Footedness","Age","Gender","Soccer_Time","Age_Last_Comp","Highest_Level","Currently_Play","Direction","Height","Total","Direction_Perc","Height_Perc","Total_Perc","Misc","Hz","CP_Avg_Hem","CP_Avg_Single","CP_Avg_Single_Med","P_Avg_Hem","P_Avg_Single","P_Avg_Single_Med"
"455","O","E2","Right","P15","S",45143,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,30,-0.9986156156277,-0.915448826065776,-1.08178240518962,-0.980524985744065,-1.00591392880896,-0.955136042679168
"456","O","E2","Right","P16","S",48138,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,30,-0.679498394069913,-0.866554014710843,-0.492442773428984,-0.836690930641285,-0.957198724834713,-0.716183136447858
"457","O","E2","Right","P17","S",51495,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,30,-0.423335760739513,-0.216692312680047,-0.62997920879898,-0.280120482259938,-0.209568100261477,-0.350672864258399
"458","O","E2","Right","P18","LS",54993,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,30,-0.533362425619494,-0.612601706354478,-0.454123144884509,-0.62718930409394,-0.738518420314341,-0.515860187873538
"459","O","E2","Right","P19","LS",57986,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,30,-0.202905155240761,-0.200413592984713,-0.205396717496809,-0.200757221359378,-0.185047606524572,-0.216466836194185
"460","O","E2","Right","P20","S",60479,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,30,-0.605985703666458,-0.644097400953205,-0.56787400637971,-0.53080865914195,-0.521087396313829,-0.54052992197007
"461","O","E2","Right","P21","LS",63976,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,30,-0.283583769282525,-0.37531025921008,-0.191857279354969,-0.419546322570072,-0.46467652948079,-0.374416115659355
"462","O","E2","Right","P22","LS",66970,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,30,-0.522378398231264,-0.615570622104774,-0.429186174357755,-0.694853479859119,-0.898803372102586,-0.490903587615653
"463","O","E2","Right","P23","LS",70328,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,30,-0.780997416330256,-0.876999878820772,-0.684994953839739,-0.322411834252557,-0.160961367942768,-0.483862300562345
"464","O","E2","Right","P24","S",72819,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,30,-0.821700144020787,-0.900894234676532,-0.742506053365042,-0.804675263352609,-0.808454890676459,-0.800895636028759
"465","O","E2","Right","P25","LS",75951,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,30,-0.385120026171679,-0.385921713183044,-0.384318339160313,-0.596516701407215,-0.667155381626793,-0.525878021187636
"466","O","E2","Right","P26","LS",79675,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,30,-0.460564882193706,-0.342579293575325,-0.578550470812087,-0.377873766862224,-0.349194425690349,-0.406553108034099
"467","O","E2","Right","P27","LS",82304,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,30,-0.101249389174037,0.233602703374728,-0.436101481722802,-0.371575059145129,-0.32331225759081,-0.419837860699447
"468","O","E2","Right","P28","LS",85663,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,30,-0.37007666685061,-0.526424576867804,-0.213728756833416,-0.483006914910745,-0.649968033313245,-0.316045796508245
"469","O","E2","Right","P29","S",88153,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,30,-0.343170571590276,-0.243469155548909,-0.442871987631644,-0.542576711419987,-0.558360009933704,-0.526793412906269
"470","O","E2","Right","P30","S",91146,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,30,-0.467665894491433,-0.435511765360769,-0.499820023622096,-0.371134035489229,-0.402619660725684,-0.339648410252773
"471","O","E2","Right","P31","S",94505,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,30,-0.399355543872462,-0.351097262521958,-0.447613825222966,-0.42368737263353,-0.333114201639745,-0.514260543627315
"472","O","E2","Right","P32","LS",97637,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,30,-0.151809481460029,-0.111073180269824,-0.192545782650234,-0.0532173598786064,0.0390214327768827,-0.145456152534096
"473","O","E2","Right","P33","LS",100997,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,30,-0.409935565649859,-0.57574472441962,-0.244126406880098,-0.473630786081929,-0.487053307854497,-0.460208264309361
"474","O","E2","Right","P34","LS",103990,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,30,-0.0263714531931429,0.0975625819907216,-0.150305488377007,-0.251526426374191,-0.341768581460503,-0.16128427128788
"475","O","E2","Right","P35","S",106499,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,30,-0.290943524902949,-0.225418738015925,-0.356468311789972,-0.455023323436126,-0.37808754901486,-0.531959097857392
"476","O","E2","Right","P36","LS",110342,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,30,-0.282040190954879,-0.247949295074083,-0.316131086835674,-0.572588268093111,-0.631492509207588,-0.513684026978635
"477","O","E2","Right","P37","S",112972,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,30,-0.231240356847767,-0.312893636915097,-0.149587076780438,-0.3294287979893,-0.397951558180808,-0.260906037797792
"478","O","E2","Right","P38","S",116330,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,30,0.975277026159079,0.850130627541285,1.10042342477687,0.627636325632276,0.738894357254349,0.516378294010203
"479","O","E2","Right","P39","S",119326,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,30,0.615339939283754,0.495602395029301,0.735077483538207,0.704870256125129,0.659833665734447,0.749906846515811
"480","O","E2","Right","P40","S",122684,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,30,0.818262032745219,0.643574452165177,0.992949613325262,0.819777748514418,0.794046476173962,0.845509020854875
