"","Condition","Epoch","Hemisphere","subID","Skill","X","Handedness","Footedness","Age","Gender","Soccer_Time","Age_Last_Comp","Highest_Level","Currently_Play","Direction","Height","Total","Direction_Perc","Height_Perc","Total_Perc","Misc","Hz","CP_Avg_Hem","CP_Avg_Single","CP_Avg_Single_Med","P_Avg_Hem","P_Avg_Single","P_Avg_Single_Med"
"337","O","E1","Left","P17","S",51949,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,13,-0.229295188577474,-0.164673418687169,-0.293916958467779,-0.122145696940169,-0.0432445491314064,-0.201046844748932
"338","O","E1","Left","P18","LS",55081,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,13,-0.378096626361872,-0.287205501962725,-0.468987750761019,-0.662107875923377,-0.288455724743386,-1.03576002710337
"339","O","E1","Left","P19","LS",58074,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,13,-0.0659946203415778,-0.06699416736968,-0.0649950733134756,0.00819860294556814,-0.0278040303271101,0.0442012362182461
"340","O","E1","Left","P20","S",60565,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,13,-0.233778849945013,-0.26456493116553,-0.202992768724496,-0.447870793729191,-0.166697748155777,-0.729043839302605
"341","O","E1","Left","P21","LS",63696,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,13,0.107485500639797,0.0567129993612937,0.158258001918299,0.136961160939567,0.169752200580236,0.104170121298899
"342","O","E1","Left","P22","LS",67058,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,13,-0.371112810841622,-0.276544407061992,-0.465681214621252,-0.307190546770681,-0.158207865235614,-0.456173228305748
"343","O","E1","Left","P23","LS",70416,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,13,-0.565460831067015,-0.549101687998524,-0.581819974135507,-0.296397665889604,-0.107762203640659,-0.485033128138549
"344","O","E1","Left","P24","S",73637,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,13,-0.533809054055792,-0.71759311982794,-0.350024988283644,-0.539274386850657,-0.512042269036312,-0.566506504665002
"345","O","E1","Left","P25","LS",76768,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,13,-0.106169743735304,-0.163137366548103,-0.0492021209225055,-0.353969547629962,-0.516531722293115,-0.191407372966809
"346","O","E1","Left","P26","LS",79032,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,13,-0.316924022451431,-0.313328840680787,-0.320519204222075,-0.403596961753044,-0.32628414898205,-0.480909774524039
"347","O","E1","Left","P27","LS",82025,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,13,-0.344222100102214,-0.24788730728252,-0.440556892921909,-0.406247860185003,-0.38000160029744,-0.432494120072566
"348","O","E1","Left","P28","LS",85751,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,13,-0.221766375245631,-0.239364219947611,-0.204168530543651,-0.109667860739431,-0.215251887635619,-0.00408383384324259
"349","O","E1","Left","P29","S",88971,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,13,-0.0711549197453937,-0.0846949022986974,-0.0576149371920901,-0.337974683983242,-0.361633284809048,-0.314316083157436
"350","O","E1","Left","P30","S",92088,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,13,-0.152542518966022,-0.244877306376305,-0.0602077315557392,-0.319402631096319,-0.267014906285698,-0.371790355906941
"351","O","E1","Left","P31","S",95162,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,13,-0.412803041887736,-0.339135380400575,-0.486470703374897,-0.432653638615946,-0.33112345110941,-0.534183826122482
"352","O","E1","Left","P32","LS",97725,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,13,0.088798357979725,0.152207440733251,0.0253892752261992,0.227880622805009,0.266798684841735,0.188962560768284
"353","O","E1","Left","P33","LS",100475,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,13,0.0655026982189049,0.206861615789807,-0.0758562193519977,0.160629734255646,0.0500591115139257,0.271200356997367
"354","O","E1","Left","P34","LS",103481,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,13,-0.337831412865999,-0.246953785519034,-0.428709040212964,-0.156835621150384,-0.139420999344264,-0.174250242956504
"355","O","E1","Left","P35","S",107422,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,13,-0.245116761460736,-0.274764662676049,-0.215468860245423,-0.231980342294961,-0.168244492593306,-0.295716191996616
"356","O","E1","Left","P36","LS",110430,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,13,-0.0960133927737769,-0.0810982824145122,-0.110928503133041,-0.440688280340842,-0.549336814796079,-0.332039745885604
"357","O","E1","Left","P37","S",113060,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,13,0.194927337330186,0.326941765156725,0.0629129095036461,0.0981748667507165,0.239539346055493,-0.0431896125540598
"358","O","E1","Left","P38","S",116418,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,13,1.00824645888606,0.85354173797327,1.16295117979886,0.820627994886572,0.694899805240592,0.946356184532553
"359","O","E1","Left","P39","S",119046,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,13,0.743398162023525,0.717172487049638,0.769623836997412,0.875565296270254,0.759150402339424,0.991980190201082
"360","O","E1","Left","P40","S",122040,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,13,1.02489034615232,0.969252651140982,1.08052804116366,1.04190410409116,1.19703532528229,0.886772882900021
"361","O","E1","Right","P01","LS",2497,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,13,-0.166523903993823,-0.31381362654603,-0.0192341814416161,-0.167043923829263,-0.503851731484338,0.169763883825811
"362","O","E1","Right","P02","LS",5490,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,13,-1.05621233089933,-1.09602948575976,-1.01639517603889,-0.832893768904236,-0.663982599478098,-1.00180493833037
"363","O","E1","Right","P03","LS",8849,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,13,-0.207320028941969,-0.152066592869076,-0.262573465014863,-0.343895944052101,-0.385145428831861,-0.302646459272342
"364","O","E1","Right","P04","S",12138,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,13,-0.279792463644959,-0.233766440061435,-0.325818487228483,-0.385386082071567,-0.388565379337313,-0.382206784805821
"365","O","E1","Right","P05","S",15133,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,13,-0.0620510850755058,-0.0369287038637808,-0.0871734662872309,-0.0725089342013643,-0.0797630397577812,-0.0652548286449472
"366","O","E1","Right","P06","S",18126,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,13,-0.0573832785454256,-0.210551201620214,0.0957846445293624,-0.0546893239172056,0.0760423008291761,-0.185420948663587
"367","O","E1","Right","P07","LS",20647,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,13,-0.00786388461805358,0.0954357233574055,-0.111163492593513,0.230407940141768,0.403585322366272,0.0572305579172642
"368","O","E1","Right","P08","LS",23887,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,13,-0.380339125832092,-0.304094526610542,-0.456583725053642,-0.481928393202829,-0.363808114982192,-0.600048671423466
"369","O","E1","Right","P09","S",27107,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,13,-0.402509740855291,-0.380544645346424,-0.424474836364158,-0.277954397800387,-0.191837167688287,-0.364071627912487
"370","O","E1","Right","P10","S",30467,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,13,-0.144541176243304,-0.185373686353881,-0.103708666132728,-0.167490976703475,-0.144722846022442,-0.190259107384508
"371","O","E1","Right","P11","S",33095,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,13,-0.427445627855975,-0.338354324915955,-0.516536930795996,-0.207669564926219,-0.163308173836785,-0.252030956015654
"372","O","E1","Right","P12","LS",36226,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,13,-0.527382220045556,-0.654889807030937,-0.399874633060175,-0.745897026986797,-0.746035873070673,-0.745758180902924
"373","O","E1","Right","P13","S",39447,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,13,-0.440547363317592,-0.55976033195798,-0.321334394677204,-0.463529615618003,-0.61743978383538,-0.309619447400626
"374","O","E1","Right","P14","S",42807,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,13,0.0917409926101737,0.0131899230543736,0.170292062165974,0.105516487595737,0.119628752864332,0.091404222327142
"375","O","E1","Right","P15","S",45436,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,13,-0.230615642034575,-0.132484029179486,-0.328747254889663,-0.285713890467995,-0.285508662065606,-0.285919118870383
"376","O","E1","Right","P16","S",48795,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,13,-0.460985495332373,-0.504217117384388,-0.417753873280358,-0.38420779813365,-0.362403949520046,-0.406011646747254
"377","O","E1","Right","P17","S",51788,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,13,-0.314439637163362,-0.172258655586653,-0.456620618740071,-0.09356770490807,-0.0384410956816848,-0.148694314134455
"378","O","E1","Right","P18","LS",54919,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,13,-0.383789014107929,-0.513479043926539,-0.254098984289319,-0.308540766637787,-0.388143377531098,-0.228938155744475
"379","O","E1","Right","P19","LS",57912,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,13,-0.137754982291524,-0.147277943035576,-0.128232021547473,-0.128205075930106,-0.11116090065599,-0.145249251204221
"380","O","E1","Right","P20","S",61137,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,13,-0.318006822491271,-0.376900848791257,-0.259112796191284,-0.234779161877527,-0.191744703756179,-0.277813619998874
"381","O","E1","Right","P21","LS",63902,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,13,0.0847984052813979,0.0944009186410591,0.0751958919217367,0.0908991048006546,0.0443427944998399,0.13745541510147
"382","O","E1","Right","P22","LS",66651,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,13,-0.320437170007442,-0.485345464172457,-0.155528875842427,-0.478426347112223,-0.432184415960701,-0.524668278263744
"383","O","E1","Right","P23","LS",70254,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,13,-0.73466787571607,-0.849551328023571,-0.619784423408569,-0.307537681542276,-0.148210838756208,-0.466864524328344
"384","O","E1","Right","P24","S",73110,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,13,-0.591874502257027,-0.684369064906994,-0.499379939607061,-0.404871644087502,-0.406933150024885,-0.402810138150119
"385","O","E1","Right","P25","LS",76242,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,13,-0.100995467425812,-0.104247531793363,-0.0977434030582617,-0.356124552230975,-0.42609821734025,-0.2861508871217
"386","O","E1","Right","P26","LS",78991,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,13,-0.321337324077649,-0.270583648945002,-0.372090999210297,-0.244331566940928,-0.153232325904097,-0.335430807977759
"387","O","E1","Right","P27","LS",82595,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,13,-0.280198713384772,-0.155160277304022,-0.405237149465523,-0.503069451580395,-0.41508016720455,-0.591058735956239
"388","O","E1","Right","P28","LS",85223,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,13,0.00371581262388208,0.0142512136726463,-0.00681958842488214,-0.0230200923133153,-0.0641333385559493,0.0180931539293189
"389","O","E1","Right","P29","S",88810,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,13,-0.194449911622195,-0.197130817041058,-0.191769006203332,-0.313192400154547,-0.255659884531535,-0.37072491577756
"390","O","E1","Right","P30","S",91439,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,13,-0.221542557172283,-0.226045079127462,-0.217040035217104,-0.0559086862611754,-0.150382336503409,0.0385649639810586
"391","O","E1","Right","P31","S",94798,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,13,-0.35800814483621,-0.38100389884804,-0.335012390824381,-0.474872097953952,-0.528076580145131,-0.421667615762774
"392","O","E1","Right","P32","LS",97563,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,13,0.0581730158813573,0.0750287865463603,0.0413172452163543,0.16948484857298,0.290590127165403,0.0483795699805563
"393","O","E1","Right","P33","LS",100923,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,13,-0.0755045547092587,-0.180635907750367,0.0296267983318494,-0.00379422957895615,0.146745399572442,-0.154333858730355
"394","O","E1","Right","P34","LS",103916,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,13,-0.159970629689227,-0.00810962605688069,-0.311831633321573,-0.282795731421988,-0.413732947177705,-0.151858515666271
"395","O","E1","Right","P35","S",107139,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,13,-0.281502443637219,-0.290892126566448,-0.272112760707991,-0.23160321026827,-0.0438602593502868,-0.419346161186254
"396","O","E1","Right","P36","LS",109904,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,13,-0.0128711639407677,-0.0408277984027701,0.0150854705212348,-0.26513642740211,-0.327490096115321,-0.202782758688898
"397","O","E1","Right","P37","S",113263,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,13,0.191349760832362,0.115338800961621,0.267360720703102,0.00363143652215763,-0.0675256475438872,0.0747885205882027
"398","O","E1","Right","P38","S",116256,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,13,0.944872005140597,0.931483188205479,0.958260822075716,0.671767665801643,0.628831574001698,0.71470375760159
"399","O","E1","Right","P39","S",118884,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,13,0.530040853443265,0.392417841575833,0.667663865310697,0.880281050534945,0.966437645570624,0.794124455499266
"400","O","E1","Right","P40","S",122246,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,13,0.863078470236623,0.541582511140471,1.18457442933278,0.992373619880503,1.02880408940815,0.955943150352858
"401","O","E2","Left","P01","LS",2451,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,13,0.070866775086564,0.0997566427658007,0.0419769074073273,-0.210461305336957,-0.347485821762331,-0.0734367889115829
"402","O","E2","Left","P02","LS",5217,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,13,-0.612673414842181,-0.728865106672102,-0.49648172301226,-0.516285640574093,-0.400443242397229,-0.632128038750956
"403","O","E2","Left","P03","LS",8236,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,13,-0.538027506230256,-0.479928948150167,-0.596126064310345,-0.812033767444771,-1.03907379772125,-0.584993737168288
"404","O","E2","Left","P04","S",11271,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,13,-0.499912733428076,-0.456458732687099,-0.543366734169054,-0.73516001565184,-0.760999899397174,-0.709320131906505
"405","O","E2","Left","P05","S",14359,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,13,-0.259207071900596,-0.16139320322704,-0.357020940574153,-0.227963099128599,-0.18876479785769,-0.267161400399508
"406","O","E2","Left","P06","S",17597,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,13,-0.147411907834726,-0.0359045539878094,-0.258919261681643,-0.238832558143257,-0.244276986717483,-0.233388129569032
"407","O","E2","Left","P07","LS",21336,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,13,-0.0362832959174912,0.0892882333631473,-0.16185482519813,-0.130269216687147,-0.0366670336057714,-0.223871399768522
"408","O","E2","Left","P08","LS",24086,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,13,-0.747934618348287,-0.631782388929862,-0.86408684776671,-0.650675625686576,-0.644464223691922,-0.65688702768123
"409","O","E2","Left","P09","S",26700,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,13,-0.505789150696344,-0.570824800431293,-0.440753500961395,-0.505954404348877,-0.485653471327164,-0.52625533737059
"410","O","E2","Left","P10","S",29706,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,13,-0.476620663214259,-0.504685111629636,-0.448556214798882,-0.457000613085133,-0.409072738763027,-0.504928487407238
"411","O","E2","Left","P11","S",32931,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,13,-0.809889024759944,-0.907585479525295,-0.712192569994593,-0.802601950720984,-0.834505083332735,-0.770698818109233
"412","O","E2","Left","P12","LS",36791,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,13,-0.807343448857882,-0.754786977660297,-0.859899920055469,-0.895595411673507,-0.869099636909527,-0.922091186437487
"413","O","E2","Left","P13","S",38918,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,13,-0.253951508695525,-0.396491873303339,-0.11141114408771,-0.415878548007822,-0.496706837014028,-0.335050259001615
"414","O","E2","Left","P14","S",42033,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,13,-0.0707562769480482,-0.185998018772097,0.0444854648760003,-0.080590487337975,-0.196105485790111,0.0349245111141605
"415","O","E2","Left","P15","S",45271,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,13,-0.828647124610378,-0.732384501981488,-0.924909747239269,-1.30666228991539,-1.10444655689511,-1.50887802293568
"416","O","E2","Left","P16","S",48265,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,13,-0.652414923522672,-0.650226824980827,-0.654603022064517,-0.503182411012585,-0.560433001263126,-0.445931820762044
"417","O","E2","Left","P17","S",51259,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,13,-0.4241272882531,-0.32953554293603,-0.518719033570169,-0.365417603960359,-0.290431874642069,-0.440403333278649
"418","O","E2","Left","P18","LS",54755,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,13,-0.658501584821602,-0.54993542723628,-0.767067742406925,-0.90265673720573,-0.512758725577386,-1.29255474883408
"419","O","E2","Left","P19","LS",58114,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,13,-0.187036144760419,-0.188034403036217,-0.186037886484622,-0.260140491606207,-0.25562606396963,-0.264654919242784
"420","O","E2","Left","P20","S",60604,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,13,-0.479116292125409,-0.501252511877287,-0.45698007237353,-0.754673102061229,-0.459069878915132,-1.05027632520733
"421","O","E2","Left","P21","LS",64347,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,13,-0.150637566746773,-0.165276721089127,-0.135998412404419,-0.200709399535894,-0.147681121867136,-0.253737677204652
"422","O","E2","Left","P22","LS",67461,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,13,-0.68489768285981,-0.572149449648348,-0.797645916071272,-0.734921389817264,-0.610157326146646,-0.859685453487881
"423","O","E2","Left","P23","LS",70090,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,13,-0.71132432004569,-0.651542673392284,-0.771105966699096,-0.472745603197276,-0.322460697066834,-0.623030509327716
"424","O","E2","Left","P24","S",72716,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,13,-0.753270237328347,-0.914411921087278,-0.592128553569418,-0.813769810502126,-0.814606130591278,-0.812933490412975
"425","O","E2","Left","P25","LS",76442,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,13,-0.398781620473785,-0.429253132171445,-0.368310108776125,-0.598948500636452,-0.79628406284896,-0.401612938423945
"426","O","E2","Left","P26","LS",79801,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,13,-0.529237168499735,-0.516431691648597,-0.542042645350872,-0.671351014456951,-0.610822026454556,-0.731880002459346
"427","O","E2","Left","P27","LS",82794,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,13,-0.672400683042707,-0.461576009217069,-0.883225356868346,-0.799972897606753,-0.841831128804591,-0.758114666408912
"428","O","E2","Left","P28","LS",85425,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,13,-0.460122725524436,-0.457263689313744,-0.462981761735129,-0.290851795373338,-0.39040493127216,-0.191298659474516
"429","O","E2","Left","P29","S",88280,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,13,-0.322759259283751,-0.345393625810823,-0.300124892756679,-0.729684202198071,-0.741181506983072,-0.71818689741307
"430","O","E2","Left","P30","S",91274,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,13,-0.34832642643344,-0.386145548689926,-0.310507304176954,-0.531008386976715,-0.492953217633309,-0.569063556320122
"431","O","E2","Left","P31","S",94268,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,13,-0.600186495487882,-0.486492408604396,-0.713880582371367,-0.631287762406427,-0.513296280673686,-0.749279244139168
"432","O","E2","Left","P32","LS",98129,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,13,-0.110344504860518,-0.0612429954787067,-0.159446014242329,0.0375765828907417,0.0505152524075763,0.0246379133739071
"433","O","E2","Left","P33","LS",100758,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,13,-0.0537931031498972,0.116221897269837,-0.223808103569632,-0.0849801396719926,-0.22865882299535,0.0586985436513643
"434","O","E2","Left","P34","LS",104361,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,13,-0.21084369297393,-0.0972044293306874,-0.324482956617173,-0.0522964849876236,-0.0426955649871122,-0.0618974049881351
"435","O","E2","Left","P35","S",106608,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,13,-0.445721967616165,-0.446277739199071,-0.445166196033258,-0.516086005425771,-0.488078930493833,-0.544093080357708
"436","O","E2","Left","P36","LS",110470,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,13,-0.216308857826749,-0.198994115963736,-0.233623599689763,-0.584064488728197,-0.677234906145729,-0.490894071310665
"437","O","E2","Left","P37","S",113463,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,13,-0.0394709258584082,0.11536968814435,-0.194311539861167,-0.153311421505519,0.051222154371555,-0.357844997382593
"438","O","E2","Left","P38","S",116092,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,13,0.800667073740638,0.640748963322931,0.960585184158344,0.591635515191764,0.44638622558691,0.736884804796619
"439","O","E2","Left","P39","S",119694,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,13,0.525311399682883,0.520899404585395,0.529723394780372,0.633355091668948,0.457740908842806,0.80896927449509
"440","O","E2","Left","P40","S",122444,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,13,0.795270218166787,0.778959663226161,0.811580773107414,0.535869674565162,0.54391436611136,0.527824983018963
"441","O","E2","Right","P01","LS",2537,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,13,-0.132691956117231,-0.263350426586853,-0.00203348564760883,-0.0891845660223626,-0.437413902596347,0.259044770551622
"442","O","E2","Right","P02","LS",5286,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,13,-0.508597559160034,-0.517044179968461,-0.500150938351607,-0.331889383885918,-0.149041501780184,-0.514737265991652
"443","O","E2","Right","P03","LS",8889,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,13,-0.429236493799103,-0.372155931356397,-0.48631705624181,-0.65737761858353,-0.709130872464531,-0.605624364702529
"444","O","E2","Right","P04","S",11447,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,13,-0.544489065769485,-0.441663121215142,-0.647315010323828,-0.846383838984496,-0.876355210230199,-0.816412467738794
"445","O","E2","Right","P05","S",14441,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,13,-0.353639550313014,-0.313708055572357,-0.393571045053672,-0.305440250021302,-0.314388683778366,-0.296491816264237
"446","O","E2","Right","P06","S",17435,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,13,-0.237174594028217,-0.379186868882905,-0.0951623191735297,-0.234699761223045,-0.104000260814288,-0.365399261631802
"447","O","E2","Right","P07","LS",21298,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,13,-0.124703620763851,-0.00332491730300409,-0.246082324224698,0.173827898266037,0.458701504026049,-0.111045707493974
"448","O","E2","Right","P08","LS",24291,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,13,-0.620837727578063,-0.536467541459516,-0.70520791369661,-0.752030852916895,-0.643093563481776,-0.860968142352014
"449","O","E2","Right","P09","S",26782,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,13,-0.588245327337348,-0.553789054597143,-0.622701600077552,-0.554852963032652,-0.467177111147181,-0.642528814918124
"450","O","E2","Right","P10","S",29775,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,13,-0.439572794348974,-0.409313550797474,-0.469832037900475,-0.594502870862475,-0.573778864935251,-0.6152268767897
"451","O","E2","Right","P11","S",32891,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,13,-0.724531278849328,-0.675377050346044,-0.773685507352613,-0.830719139247248,-0.769869593731376,-0.891568684763122
